sequence_sha256	joint_predicted_plddt_cutoff	contributing_units	af_experiment_rmsd_angstrom	af_experiment_local_mean_absolute_difference_angstrom	af_experiment_local_rms_difference_angstrom	esm_experiment_rmsd_angstrom	esm_experiment_local_mean_absolute_difference_angstrom	esm_experiment_local_rms_difference_angstrom	af_esm_rmsd_angstrom	af_esm_local_mean_absolute_difference_angstrom	af_esm_local_rms_difference_angstrom	paired_delta_rmsd_angstrom	paired_delta_local_mean_absolute_difference_angstrom	paired_delta_local_rms_difference_angstrom	fraction_full_sequence
018d9a0f9f044eb2e31ac355004ba9c03445119103a939258066dab1584e6f63	0	8	4.644508323155765	0.6957849171261303	1.223103217050471	7.6238210914635935	0.8870861825325553	1.8056269079257008	6.335678447681927	0.4444358793361249	1.245006699259501	3.412057238006391	0.14250443435518265	0.555338496164953	0.7943262411347518
018d9a0f9f044eb2e31ac355004ba9c03445119103a939258066dab1584e6f63	70	8	2.1231630320168833	0.5460533749698024	0.8001773668477781	2.7718087987198334	0.6003690191134421	0.8674967643033182	1.243675939257952	0.24225111505688313	0.3192412161200369	0.5956954209331042	0.059021165847114976	0.06747746195494109	0.6111111111111112
03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	0	59	4.863997591613046	0.913260297807954	1.86266866867284	9.251046090884717	1.2012079798477917	2.996243847238642	8.241197532189998	0.6816243740619918	1.644783382481122	4.094970792471301	0.28528286007101666	0.6686083205814382	0.6184857423795477
03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	70	59	3.489756496289886	0.7352393448327965	1.2215079371208988	6.363751831249646	0.8835117056697892	1.635255314560608	5.123025852433668	0.48776538613642795	1.0264646938716804	3.939752493071279	0.21853598180238276	0.599168051384637	0.5457227138643068
0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	0	6	53.5558795480453	1.1543188117196175	5.931952762258591	54.419666285039	1.1609257174849832	5.592329167773971	36.00502061093303	0.4347325339555818	1.7698180721262382	-0.1857162428837711	0.009330724262152312	-0.33784152562690517	0.5487551867219918
0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	70	2	40.86684127929769	0.7599961041326957	2.605178050478817	41.5293726838337	0.8212524209520611	3.552646279848547	31.007793213053976	0.3084883334432418	1.0963853194007163	0.6625314045360113	0.06125631681936544	0.9474682293697303	0.5031120331950207
0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	0	58	3.5936598387504923	1.1828303380184806	1.9716605124715594	9.297476382356763	1.5383002080189145	3.2562304717805635	8.969940618247758	0.851520365909962	2.1038217274927122	5.08137793067316	0.5647255468041864	1.4882281743918897	0.6897106109324759
0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	70	58	2.8145694092770785	0.7657118546896042	1.3759911735770562	7.430358136639937	0.9919386554919067	1.6997514711420916	7.494399924749884	0.7073128815727505	1.77316299415796	4.655599910586514	0.2304193385286698	0.34372858745005097	0.6012861736334405
1c163f85ae86dcca2b942339fb9b5aae7f2fdbc3682ba022ba3571dcc1166dd5	0	8	6.092964755061304	1.463440362247678	3.8001909896677875	6.214203746668919	1.823531484447349	4.3289152622481755	6.687654806414965	0.9735637463552608	2.860439002748136	0.11781344386832115	0.33518899740869224	0.5319582721901845	0.8517618469015796
1c163f85ae86dcca2b942339fb9b5aae7f2fdbc3682ba022ba3571dcc1166dd5	70	8	1.7916060096550057	0.5426439800259204	0.7900411748897465	1.7776059275185425	0.6291425823979193	0.9043181034699235	0.9653729531856747	0.2598858686957949	0.44634006643072954	-0.0830825222094419	0.07267906600384696	0.11724637697511442	0.5273390036452005
21f58f1ca92c2c7e6a0ee5af2b0e31e3c2a5dfaddeaedfd5901b5d19d49a14e2	0	1	7.601588566979821	0.5605316114777764	1.945321963431111	6.67425783366585	0.5652207107168071	1.546341093167844	5.465942900944621	0.36108853668162116	1.026062348465106	-0.9273307333139709	0.004689099239030714	-0.3989808702632669	0.984375
